book,chapter,verse,text,preprocessed_text,label
acts-of-the-apostles,12.0,7.0,και ιδου αγγελος κυριου επεστη και φως ελαμψεν εν τω οικηματι παταξας δε την πλευραν του πετρου ηγειρεν αυτον λεγων αναστα εν ταχει και εξεπεσον αυτου αι αλυσεις εκ των χειρων,και ιδου αγγελος κυριου επεστη και φως ελαμψεν εν τω οικηματι παταξας δε την πλευραν του πετρου ηγειρεν αυτον λεγων αναστα εν ταχει και εξεπεσον αυτου αι αλυσεις εκ των χειρων,0
acts-of-the-apostles,12.0,8.0,ειπεν τε ο αγγελος προς αυτον περιζωσαι και υποδησαι τα σανδαλια σου εποιησεν δε ουτως και λεγει αυτω περιβαλου το ιματιον σου και ακολουθει μοι,ειπεν τε ο αγγελος προς αυτον περιζωσαι και υποδησαι τα σανδαλια σου εποιησεν δε ουτως και λεγει αυτω περιβαλου το ιματιον σου και ακολουθει μοι,0
acts-of-the-apostles,12.0,9.0,και εξελθων ηκολουθει αυτω και ουκ ηδει οτι αληθες εστιν το γινομενον δια του αγγελου εδοκει δε οραμα βλεπειν,και εξελθων ηκολουθει αυτω και ουκ ηδει οτι αληθες εστιν το γινομενον δια του αγγελου εδοκει δε οραμα βλεπειν,0
acts-of-the-apostles,12.0,10.0,διελθοντες δε πρωτην φυλακην και δευτεραν ηλθον επι την πυλην την σιδηραν την φερουσαν εις την πολιν ητις αυτοματη ηνοιχθη αυτοις και εξελθοντες προηλθον ρυμην μιαν και ευθεως απεστη ο αγγελος απ αυτου,διελθοντες δε πρωτην φυλακην και δευτεραν ηλθον επι την πυλην την σιδηραν την φερουσαν εις την πολιν ητις αυτοματη ηνοιχθη αυτοις και εξελθοντες προηλθον ρυμην μιαν και ευθεως απεστη ο αγγελος απ αυτου,0
acts-of-the-apostles,12.0,11.0,και ο πετρος γενομενος εν εαυτω ειπεν νυν οιδα αληθως οτι εξαπεστειλεν κυριος τον αγγελον αυτου και εξειλετο με εκ χειρος ηρωδου και πασης της προσδοκιας του λαου των ιουδαιων,και ο πετρος γενομενος εν εαυτω ειπεν νυν οιδα αληθως οτι εξαπεστειλεν κυριος τον αγγελον αυτου και εξειλετο με εκ χειρος ηρωδου και πασης της προσδοκιας του λαου των ιουδαιων,0
acts-of-the-apostles,12.0,12.0,συνιδων τε ηλθεν επι την οικιαν μαριας της μητρος ιωαννου του επικαλουμενου μαρκου ου ησαν ικανοι συνηθροισμενοι και προσευχομενοι,συνιδων τε ηλθεν επι την οικιαν μαριας της μητρος ιωαννου του επικαλουμενου μαρκου ου ησαν ικανοι συνηθροισμενοι και προσευχομενοι,0
acts-of-the-apostles,12.0,13.0,κρουσαντος δε του πετρου την θυραν του πυλωνος προσηλθεν παιδισκη υπακουσαι ονοματι ροδη,κρουσαντος δε του πετρου την θυραν του πυλωνος προσηλθεν παιδισκη υπακουσαι ονοματι ροδη,0
acts-of-the-apostles,12.0,14.0,και επιγνουσα την φωνην του πετρου απο της χαρας ουκ ηνοιξεν τον πυλωνα εισδραμουσα δε απηγγειλεν εσταναι τον πετρον προ του πυλωνος,και επιγνουσα την φωνην του πετρου απο της χαρας ουκ ηνοιξεν τον πυλωνα εισδραμουσα δε απηγγειλεν εσταναι τον πετρον προ του πυλωνος,0
acts-of-the-apostles,12.0,15.0,οι δε προς αυτην ειπον μαινη η δε διισχυριζετο ουτως εχειν οι δ ελεγον ο αγγελος αυτου εστιν,οι δε προς αυτην ειπον μαινη η δε διισχυριζετο ουτως εχειν οι δ ελεγον ο αγγελος αυτου εστιν,0
acts-of-the-apostles,12.0,16.0,ο δε πετρος επεμενεν κρουων ανοιξαντες δε ειδον αυτον και εξεστησαν,ο δε πετρος επεμενεν κρουων ανοιξαντες δε ειδον αυτον και εξεστησαν,0
acts-of-the-apostles,12.0,17.0,κατασεισας δε αυτοις τη χειρι σιγαν διηγησατο αυτοις πως ο κυριος αυτον εξηγαγεν εκ της φυλακης ειπεν δε απαγγειλατε ιακωβω και τοις αδελφοις ταυτα και εξελθων επορευθη εις ετερον τοπον,κατασεισας δε αυτοις τη χειρι σιγαν διηγησατο αυτοις πως ο κυριος αυτον εξηγαγεν εκ της φυλακης ειπεν δε απαγγειλατε ιακωβω και τοις αδελφοις ταυτα και εξελθων επορευθη εις ετερον τοπον,0
acts-of-the-apostles,12.0,18.0,γενομενης δε ημερας ην ταραχος ουκ ολιγος εν τοις στρατιωταις τι αρα ο πετρος εγενετο,γενομενης δε ημερας ην ταραχος ουκ ολιγος εν τοις στρατιωταις τι αρα ο πετρος εγενετο,0
acts-of-the-apostles,12.0,19.0,ηρωδης δε επιζητησας αυτον και μη ευρων ανακρινας τους φυλακας εκελευσεν απαχθηναι και κατελθων απο της ιουδαιας εις την καισαρειαν διετριβεν,ηρωδης δε επιζητησας αυτον και μη ευρων ανακρινας τους φυλακας εκελευσεν απαχθηναι και κατελθων απο της ιουδαιας εις την καισαρειαν διετριβεν,0
acts-of-the-apostles,12.0,20.0,ην δε ο ηρωδης θυμομαχων τυριοις και σιδωνιοις ομοθυμαδον δε παρησαν προς αυτον και πεισαντες βλαστον τον επι του κοιτωνος του βασιλεως ητουντο ειρηνην δια το τρεφεσθαι αυτων την χωραν απο της βασιλικης,ην δε ο ηρωδης θυμομαχων τυριοις και σιδωνιοις ομοθυμαδον δε παρησαν προς αυτον και πεισαντες βλαστον τον επι του κοιτωνος του βασιλεως ητουντο ειρηνην δια το τρεφεσθαι αυτων την χωραν απο της βασιλικης,0
